allergensId,subsetId,allergenType
735247006,21847005,Drug
735248001,255620007,Food
735249009,735249009,Food
735336002,255620007,Food
735337006,735971005,Drug Ingredient
735340006,102259006,Drug Ingredient
735959004,735029006,Food
735971005,735971005,Drug Ingredient
735972003,735029006,Food
735974002,735971005,Drug Ingredient
735977009,735029006,Food
735979007,735029006,Food
736027000,735029006,Food
736030007,735029006,Food
736031006,735029006,Food
736159005,735029006,Food
736162008,735029006,Food
736837006,767407009,Drug Ingredient
736859008,372806008,Drug Class
736862006,404642006,Drug Class
737074000,372907000,Drug Class
737077007,418000008,Drug Class
737669009,767007003,Drug Class
758690005,764147003,Drug Class
762952008,762952008,Drug Ingredient
762953003,255620007,Food
763002008,404642006,Drug Class
763010009,35098001,Drug Class
763035003,767270007,Drug Class
763040006,26351002,Drug Class
763169000,771384007,Drug Class
763190008,35098001,Drug Class
763191007,35098001,Drug Class
763205002,108659006,Drug Class
763208000,372722000,Drug Class
763357004,767407009,Drug Ingredient
763378001,103069003,Drug
763413004,112133008,Drug Class
763414005,112133008,Drug Class
763415006,112133008,Drug Class
763416007,112133008,Drug Class
763417003,112133008,Drug Class
763418008,112133008,Drug Class
763419000,112133008,Drug Class
763420006,112133008,Drug Class
763421005,112133008,Drug Class
763422003,112133008,Drug Class
763423008,112133008,Drug Class
763424002,112133008,Drug Class
763425001,112133008,Drug Class
763426000,112133008,Drug Class
763427009,112133008,Drug Class
763428004,112133008,Drug Class
763429007,112133008,Drug Class
763430002,112133008,Drug Class
763671001,395936001,Drug Ingredient
763805006,763805006,Drug Class
764146007,764146007,Drug Class
764147003,764147003,Drug Class
764357006,764357006,Drug Class
764502005,372806008,Drug Class
764504006,372806008,Drug Class
764617004,304275008,Drug Class
764657001,418920007,Environmental
764663005,372798009,Drug Class
765097005,735029006,Food
765098000,735029006,Food
765099008,735971005,Drug Ingredient
765310002,387387008,Drug Ingredient
765318009,373227004,Drug Class
765323009,406769001,Drug Class
765341001,123682001,Drug Class
765346006,767270007,Drug Class
765347002,767270007,Drug Class
765348007,372907000,Drug Class
765355009,226911007,Drug
765356005,767403008,Chemical
765357001,767403008,Chemical
765359003,426722004,Drug Class
765385004,426722004,Drug Class
765389005,372722000,Drug Class
765394005,404642006,Drug Class
765398008,255637000,Drug Class
765439003,767164006,Drug Class
765850005,767270007,Drug Class
766740007,767403008,Chemical
766754004,35098001,Drug Class
766801005,372806008,Drug Class
766802003,372806008,Drug Class
766880009,404642006,Drug Class
766905000,766905000,Drug Ingredient
767007003,767007003,Drug Class
767108006,767108006,Drug Class
767164006,767164006,Drug Class
767178007,767178007,Drug
767270007,767270007,Drug Class
767300005,767300005,Drug Class
767305000,767305000,Environmental
767362004,767362004,Drug Class
767402003,112133008,Drug Class
767403008,767403008,Chemical
767406000,767406000,Food
767407009,767407009,Drug Ingredient
767408004,112133008,Drug Class
767464004,767464004,Drug Class
767467006,112133008,Drug Class
767477008,112133008,Drug Class
767513003,767513003,Drug Class
767560006,767560006,Drug Class
767613006,30178006,Drug
767621000,767621000,Drug Class
767724004,3829006,Drug Ingredient
767725003,372639009,Drug Class
767846002,3829006,Drug Ingredient
768043006,372622007,Drug Class
768145002,372907000,Drug Class
768368002,767403008,Chemical
768369005,87708000,Drug
768489007,304275008,Drug Class
768490003,372788003,Drug Class
768493001,414355008,Drug Class
768495008,304275008,Drug Class
768496009,404642006,Drug Class
768539002,387582001,Drug Ingredient
768546006,387162007,Drug Ingredient
768548007,387162007,Drug Ingredient
768549004,404642006,Drug Class
768550004,103069003,Drug
768557001,767108006,Drug Class
768558006,767108006,Drug Class
768645003,31539008,Drug Ingredient
768651008,391784006,Drug Ingredient
768652001,391784006,Drug Ingredient
768791000,773603001,Drug Class
768969002,767403008,Chemical
768971002,767403008,Chemical
769089007,766936008,Drug Class
769090003,426722004,Drug Class
769093001,372664007,Drug Class
769095008,767407009,Drug Ingredient
769097000,769097000,Drug Ingredient
769098005,773603001,Drug Class
769166001,769166001,Drug Class
770326002,255620007,Food
771374006,372656001,Drug Class
771384007,771384007,Drug Class
771452004,771452004,Drug Class
771518004,255620007,Food
771581000,255620007,Food
771582007,255620007,Food
771599008,404642006,Drug Class
772118008,372540003,Drug Class
772246001,8030004,Drug Ingredient
772627008,372665008,Drug Class
772777000,123682001,Drug Class
772837001,767621000,Drug Class
772986003,772986003,Drug Ingredient
773471007,103069003,Drug
773601004,773603001,Drug Class
773603001,773603001,Drug Class
773604007,773603001,Drug Class
780831000,372665008,Drug Class
781584003,103069003,Drug
781628006,103069003,Drug
781635003,404642006,Drug Class
781636002,767407009,Drug Ingredient
781763006,767403008,Chemical
782143009,372722000,Drug Class
782144003,767621000,Drug Class
782145002,300961004,Drug Class
782150008,767403008,Chemical
782157006,373288007,Drug Class
782158001,373288007,Drug Class
782159009,35098001,Drug Class
782177004,372622007,Drug Class
782179001,372664007,Drug Class
782181004,373542000,Drug Ingredient
782296006,372665008,Drug Class
782373008,763805006,Drug Class
782382002,426722004,Drug Class
782544009,767407009,Drug Ingredient
782570005,373288007,Drug Class
782571009,782571009,Drug Class
782572002,782571009,Drug Class
782577008,256259004,Drug Ingredient
782601003,372679000,Drug Class
782604006,372679000,Drug Class
782605007,767621000,Drug Class
782612003,782612003,Drug Ingredient
782975006,372679000,Drug Class
783113003,386838007,Drug Ingredient
783273004,35098001,Drug Class
783274005,372665008,Drug Class
783332003,373248002,Drug Class
783568009,395859006,Drug Ingredient
783637002,126202002,Drug Ingredient
783772005,373253007,Drug Class
783775007,404642006,Drug Class
783777004,372664007,Drug Class
784324003,372622007,Drug Class
784398008,226934003,Food
784400007,226916002,Food
784406001,784406001,Drug Ingredient
785686003,764146007,Drug Class
785687007,428787002,Drug Class
785689005,764147003,Drug Class
785690001,764147003,Drug Class
785691002,764147003,Drug Class
785693004,396345004,Drug Class
785694005,764146007,Drug Class
785695006,372722000,Drug Class
785697003,764147003,Drug Class
787054008,373288007,Drug Class
787920005,103069003,Drug
787921009,65183007,Drug Class
787948005,87708000,Drug
787952005,787952005,Drug
787967009,103069003,Drug
788297005,767407009,Drug Ingredient
788298000,767407009,Drug Ingredient
789066008,767007003,Drug Class
789067004,406769001,Drug Class
789081002,418497006,Drug Class
789082009,418497006,Drug Class
789154000,789154000,Drug Ingredient
789254008,789254008,Drug Class
789268001,372622007,Drug Class
789316005,35098001,Drug Class
789602006,255620007,Food
789705000,767407009,Drug Ingredient
792796007,103069003,Drug
792797003,420946006,Drug Class
797931004,372788003,Drug Class
816176000,108659006,Drug Class
819009007,255620007,Food
819010002,255620007,Food
819011003,255620007,Food
819018009,255620007,Food
819974004,255620007,Food
830162004,123682001,Drug Class
838284008,372722000,Drug Class
840571004,782576004,Environmental
840572006,782576004,Environmental
840574007,782576004,Environmental
846615000,256259004,Drug Ingredient
846617008,256259004,Drug Ingredient
846618003,256259004,Drug Ingredient
860766002,860766002,Drug Class
860926007,860926007,Drug Class
860933007,418497006,Drug Class
863993005,712494002,Drug Ingredient
865900000,426722004,Drug Class
865901001,426722004,Drug Class
870361009,112133008,Drug Class
870362002,112133008,Drug Class
870500007,256259004,Drug Ingredient
871696008,35098001,Drug Class
871697004,35098001,Drug Class
876835008,255620007,Food
878874009,10827009,Drug Ingredient
890230007,1052201004,Drug Class
890462007,35098001,Drug Class
895415002,103069003,Drug
895431005,372913009,Drug Class
895433008,767407009,Drug Ingredient
895592002,767407009,Drug Ingredient
897038008,404642006,Drug Class
897039000,304275008,Drug Class
897717005,372622007,Drug Class
926385008,372664007,Drug Class
1003736004,255620007,Food
1003751008,111088007,Drug Ingredient
1003752001,111088007,Drug Ingredient
1003753006,111088007,Drug Ingredient
1003754000,111088007,Drug Ingredient
1003949004,32824001,Drug Class
1010558007,373288007,Drug Class
1010559004,373288007,Drug Class
1010560009,373288007,Drug Class
1052201004,1052201004,Drug Class
1119275008,767362004,Drug Class
1119307002,372733002,Drug Class
1119308007,372733002,Drug Class
1137329003,255620007,Food
1137358000,255620007,Food
1137359008,421556008,Drug Ingredient
1141603003,767407009,Drug Ingredient
1144772004,771384007,Drug Class
1148549008,123682001,Drug Class
1149377005,373227004,Drug Class
1149423007,771452004,Drug Class
1149428003,372800002,Drug Class
1155735007,767407009,Drug Ingredient
1155774000,723985005,Drug Ingredient
1155971003,123682001,Drug Class
1156165003,764146007,Drug Class
1156223004,373253007,Drug Class
1156227003,404642006,Drug Class
1156229000,108659006,Drug Class
1156232002,372665008,Drug Class
1156599007,767407009,Drug Ingredient
1156663009,771384007,Drug Class
1156664003,387092000,Drug Ingredient
1157109000,263894008,Drug Class
1157112002,263894008,Drug Class
1157170002,1157170002,Drug Ingredient
161000221102,161000221102,Drug
341000220102,372733002,Drug Class
361000220103,372656001,Drug Class
371000220109,372656001,Drug Class
411000220105,373225007,Drug Class
421000220103,372806008,Drug Class
16211000122103,372664007,Drug Class
18991000122102,372665008,Drug Class
20551000122108,860766002,Drug Class
24631000087102,24631000087102,Drug Ingredient
136501000146105,372665008,Drug Class
301371000000104,112133008,Drug Class
325481000000104,53527002,Food
436801000124100,255620007,Food
436811000124102,255620007,Food
436821000124105,255620007,Food
436831000124108,255620007,Food
436841000124103,255620007,Food
438581000124107,767178007,Drug
438641000124100,767270007,Drug Class
438671000124108,767403008,Chemical
439011000124102,767407009,Drug Ingredient
442421000124108,13577000,Food
442431000124106,13577000,Food
442441000124101,13577000,Food
442461000124102,13577000,Food
442471000124109,13577000,Food
442571000124108,13577000,Food
669461000168101,31539008,Drug Ingredient
783931000000101,112133008,Drug Class
798051000000101,112133008,Drug Class
798301000000104,112133008,Drug Class
799741000000105,112133008,Drug Class
3511511000001109,273944007,Drug
3511711000001104,273944007,Drug
3513311000001102,3513311000001102,Drug Ingredient
3519511000001105,421556008,Drug Ingredient
3524711000001105,263894008,Drug Class
3534311000001108,3896005,Drug Class
3538111000001100,387402000,Drug Ingredient
3541311000001106,255620007,Food
3562911000001109,418497006,Drug Class
3563111000001100,418497006,Drug Class
3563811000001107,21847005,Drug
3565311000001102,398836001,Drug Ingredient
3565511000001108,387401007,Drug
3565611000001107,31539008,Drug Ingredient
3571611000001102,68540007,Drug Ingredient
3575111000001107,34239008,Drug Ingredient
3576911000001103,263894008,Drug Class
3579511000001100,259296007,Drug
3584511000001109,372800002,Drug Class
3585311000001104,87708000,Drug
3585711000001100,372800002,Drug Class
3588311000001108,263894008,Drug Class
3588411000001101,53034005,Drug Ingredient
3588511000001102,387408001,Drug Ingredient
3589811000001106,31539008,Drug Ingredient
3591911000001101,387162007,Drug Ingredient
3593611000001106,31539008,Drug Ingredient
3664811000001101,373248002,Drug Class
3732911000001104,372591000,Drug
3754711000001105,391828004,Drug Ingredient
3755311000001105,263894008,Drug Class
3766911000001107,387401007,Drug
3776811000001107,8030004,Drug Ingredient
3827011000001101,53034005,Drug Ingredient
4031611000001100,273943001,Drug Ingredient
4032111000001103,372642003,Drug Ingredient
4032311000001101,8030004,Drug Ingredient
4032411000001108,767403008,Chemical
4119611000001104,111136003,Drug Ingredient
4174011000001101,25217009,Drug Class
4196011000001101,65183007,Drug Class
4196411000001105,259659006,Drug
4246611000001103,373288007,Drug Class
4266411000001106,767403008,Chemical
4266511000001105,767403008,Chemical
4318311000001106,1557002,Drug Ingredient
4368611000001102,387307005,Chemical
4389811000001107,386901006,Drug Ingredient
4436111000001108,4436111000001108,Drug Ingredient
4482611000001107,82322007,Drug Ingredient
4483011000001109,21847005,Drug
4508911000001106,789261007,Drug Ingredient
4560511000001101,1052201004,Drug Class
4560911000001108,21847005,Drug
4561511000001108,21847005,Drug
4602111000001102,398836001,Drug Ingredient
4640211000001100,767178007,Drug
4670711000001106,227598003,Food
4670811000001103,372591000,Drug
4672711000001105,21847005,Drug
4701511000001108,372540003,Drug Class
4758911000001103,4758911000001103,Drug Ingredient
4778111000001104,70168001,Drug Ingredient
4778611000001107,82622003,Drug
4812211000001103,396065004,Drug Ingredient
4875211000001100,278910002,Drug Ingredient
4978311000001105,4978311000001105,Drug Ingredient
5000611000001108,373537008,Drug
5000811000001107,372800002,Drug Class
5001211000001100,112133008,Drug Class
5002211000001107,53034005,Drug Ingredient
5002411000001106,112133008,Drug Class
5050311000001109,256277009,Drug Ingredient
5145411000001101,373537008,Drug
5175411000001102,373288007,Drug Class
5175711000001108,227400003,Drug Ingredient
5214211000001105,311731000,Drug
5214311000001102,31347007,Drug
5214511000001108,387131008,Drug Ingredient
5215511000001109,767407009,Drug Ingredient
5242611000001109,373537008,Drug
5242711000001100,227382009,Drug Ingredient
5243111000001107,82322007,Drug Ingredient
5243211000001101,715517000,Drug Ingredient
5243311000001109,767403008,Chemical
5243511000001103,227400003,Drug Ingredient
5243711000001108,52283007,Drug
5244111000001109,5244111000001109,Drug Ingredient
5253011000001109,112133008,Drug Class
5375811000001107,256259004,Drug Ingredient
7488111000001106,7488111000001106,Drug Ingredient
7523811000001109,74523009,Drug Ingredient
